F,SD,SB,SC,SE
2237,0.31233732431025507,1.5616866215512755,0.0,64.80999479437793
2238,0.3125,1.5625,0.0,64.79166666666667
2239,0.3126628452318916,1.5633142261594581,0.0,64.8254299114122
2240,0.31282586027111575,1.5641293013555788,0.0,64.80709071949948
2241,0.3129890453834116,1.5649452269170578,0.0,64.84089723526343
2242,0.31315240083507306,1.5657620041753653,0.0,64.82254697286012
2243,0.3133159268929504,1.566579634464752,0.0,64.8041775456919
2244,0.31347962382445144,1.567398119122257,0.0,64.8380355276907
2245,0.31364349189754315,1.5682174594877156,0.0,64.81965499215892
2246,0.3138075313807531,1.5690376569037656,0.0,64.85355648535565
2247,0.3139717425431711,1.5698587127158556,0.0,64.83516483516483
2248,0.31413612565445026,1.5706806282722514,0.0,64.81675392670157
2249,0.3143006809848088,1.571503404924044,0.0,64.79832372970141
2250,0.31446540880503143,1.5723270440251573,0.0,64.83228511530399
2251,0.3146303093864709,1.5731515469323545,0.0,64.86628211851075
2252,0.3147953830010493,1.5739769150052465,0.0,64.900314795383
2253,0.31496062992125984,1.5748031496062993,0.0,64.88188976377953
2254,0.31512605042016806,1.5756302521008403,0.0,64.86344537815125
2255,0.3152916447714136,1.5764582238570677,0.0,64.84498160798739
2256,0.31545741324921134,1.5772870662460567,0.0,64.87907465825447
2257,0.3156233561283535,1.5781167806417675,0.0,64.9132035770647
2258,0.3157894736842105,1.5789473684210527,0.0,64.94736842105263
2259,0.315955766192733,1.5797788309636651,0.0,64.92890995260663
2260,0.31612223393045313,1.5806111696522656,0.0,64.9104320337197
2261,0.316288877174486,1.58144438587243,0.0,64.83921982076964
2262,0.31645569620253167,1.5822784810126582,0.0,64.87341772151899
2263,0.316622691292876,1.5831134564643798,0.0,64.80211081794195
2264,0.3167898627243928,1.583949313621964,0.0,64.519535374868
2265,0.31695721077654515,1.5847860538827259,0.0,64.50079239302694
2266,0.3171247357293869,1.5856236786469344,0.0,64.53488372093024
2267,0.31729243786356426,1.5864621893178212,0.0,64.56901110523532
2268,0.31746031746031744,1.5873015873015872,0.0,64.55026455026454
2269,0.31762837480148226,1.5881418740074114,0.0,64.53149814716781
2270,0.3177966101694915,1.5889830508474576,0.0,64.56567796610169
2271,0.3179650238473768,1.589825119236884,0.0,64.54689984101749
2272,0.3181336161187699,1.5906680805938493,0.0,64.58112407211028
2273,0.3183023872679045,1.5915119363395225,0.0,64.56233421750663
2274,0.3184713375796178,1.5923566878980893,0.0,64.59660297239915
2275,0.3186404673393521,1.5932023366967605,0.0,64.63090812533191
2276,0.3188097768331562,1.5940488841657812,0.0,64.61211477151966
2277,0.3189792663476874,1.594896331738437,0.0,64.64646464646465
2278,0.3191489361702128,1.5957446808510638,0.0,64.68085106382979
2279,0.31931878658861096,1.5965939329430547,0.0,64.66205428419372
2280,0.3194888178913738,1.597444089456869,0.0,64.64323748668797
2281,0.3196590303676079,1.5450186467767715,0.0,64.67767714437933
2282,0.31982942430703626,1.5458422174840085,0.0,64.60554371002132
2283,0.32,1.5466666666666666,0.0,64.53333333333333
2284,0.32017075773745995,1.4941302027748133,0.0,64.08751334044824
2285,0.3203416978109984,1.4949279231179926,0.0,64.06833956219968
2286,0.32051282051282054,1.4957264957264957,0.0,64.1025641025641
2287,0.32068412613575625,1.4965259219668627,0.0,64.0833778727953
2288,0.32085561497326204,1.4973262032085561,0.0,64.11764705882354
2289,0.32102728731942215,1.4981273408239701,0.0,64.09844836811129
2290,0.32119914346895073,1.4989293361884368,0.0,64.13276231263383
2291,0.32137118371719336,1.4997321906802357,0.0,64.16711301553293
2292,0.3215434083601286,1.5005359056806002,0.0,64.20150053590568
2293,0.32171581769436997,1.5013404825737264,0.0,64.23592493297588
2294,0.3218884120171674,1.502145922746781,0.0,64.10944206008584
2295,0.322061191626409,1.5029522275899088,0.0,64.14385399892646
2296,0.322234156820623,1.5037593984962405,0.0,64.12459720730398
2297,0.32240730789897903,1.5045674368619022,0.0,64.15905427189684
2298,0.3225806451612903,1.5053763440860215,0.0,64.13978494623656
2299,0.32275416890801506,1.506186121570737,0.0,64.066702528241
2300,0.32292787944025836,1.5069967707212055,0.0,63.56297093649085
2301,0.32310177705977383,1.5078082929456111,0.0,63.597199784598814
2302,0.3232758620689655,1.4547413793103448,0.0,63.577586206896555
2303,0.32345013477088946,1.4555256064690028,0.0,63.55795148247979
2304,0.32362459546925565,1.4563106796116505,0.0,63.538295577130526
2305,0.32379924446842956,1.457096600107933,0.0,63.518618456556936
2306,0.32397408207343414,1.4578833693304536,0.0,63.552915766738664
2307,0.3241491085899514,1.4586709886547813,0.0,63.53322528363047
2308,0.32432432432432434,1.4594594594594594,0.0,63.567567567567565
2309,0.32449972958355866,1.460248783126014,0.0,63.6019469983775
2310,0.3246753246753247,1.4610389610389611,0.0,63.63636363636363
2311,0.32485110990795885,1.4618299945858149,0.0,63.670817541959934
2312,0.3250270855904659,1.4626218851570965,0.0,63.54279523293608
2313,0.3252032520325203,1.4634146341463414,0.0,63.577235772357724
2314,0.32537960954446854,1.4642082429501084,0.0,63.611713665943604
2315,0.32555615843733043,1.465002712967987,0.0,63.6462289744981
2316,0.3257328990228013,1.4657980456026058,0.0,63.62649294245386
2317,0.32590983161325365,1.4665942422596414,0.0,63.66105377512222
2318,0.32608695652173914,1.4673913043478262,0.0,63.641304347826086
2319,0.3262642740619902,1.468189233278956,0.0,63.621533442088094
2320,0.3264417845484222,1.4689880304679,0.0,63.60174102285092
2321,0.326619488296135,1.4697876973326076,0.0,63.581927054980945
2322,0.32679738562091504,1.4705882352941178,0.0,63.61655773420479
2323,0.32697547683923706,1.4713896457765667,0.0,63.65122615803815
2324,0.3271537622682661,1.4721919302071973,0.0,63.68593238822246
2325,0.32733224222585927,1.4729950900163666,0.0,63.720676486633934
2326,0.32751091703056767,1.4737991266375545,0.0,63.75545851528384
2327,0.3276897870016384,1.4746040415073731,0.0,63.73566357181868
2328,0.32786885245901637,1.4754098360655739,0.0,63.71584699453552
2329,0.3280481137233461,1.4762165117550574,0.0,63.6960087479497
2330,0.3282275711159737,1.4770240700218817,0.0,63.67614879649891
2331,0.3284072249589491,1.477832512315271,0.0,63.65626710454297
2332,0.32858707557502737,1.4786418400876231,0.0,63.63636363636363
2333,0.3287671232876712,1.4794520547945205,0.0,63.61643835616438
2334,0.32894736842105265,1.480263157894737,0.0,63.541666666666664
2335,0.32912781130005486,1.4810751508502469,0.0,63.576522216127266
2336,0.32930845225027444,1.481888035126235,0.0,63.61141602634468
2337,0.32948929159802304,1.4827018121911038,0.0,63.42668863261944
2338,0.32967032967032966,1.4835164835164836,0.0,63.46153846153846
2339,0.32985156679494226,1.4843320505772402,0.0,63.38647608576141
2340,0.33003300330033003,1.4851485148514851,0.0,63.42134213421342
2341,0.3302146395156852,1.4859658778205833,0.0,63.45624656026417
2342,0.2753303964757709,1.486784140969163,0.0,63.27092511013216
2343,0.27548209366391185,1.487603305785124,0.0,63.25068870523416
2344,0.2756339581036384,1.4884233737596473,0.0,63.28555678059537
2345,0.27578599007170435,1.4340871483728626,0.0,63.265306122448976
2346,0.27593818984547464,1.434878587196468,0.0,63.30022075055188
2347,0.27609055770292656,1.3804527885146327,0.0,63.224737713970185
2348,0.27624309392265195,1.3812154696132597,0.0,63.25966850828729
2349,0.2763957987838585,1.3266998341625207,0.0,63.12880044223328
2350,0.27654867256637167,1.3274336283185841,0.0,63.10840707964602
2351,0.27670171555063644,1.3281682346430548,0.0,63.14333148865523
2352,0.2768549280177187,1.3289036544850499,0.0,63.17829457364341
2353,0.2770083102493075,1.3296398891966759,0.0,63.21329639889197
2354,0.2771618625277162,1.3303769401330376,0.0,63.19290465631929
2355,0.2773155851358846,1.3311148086522462,0.0,63.2279534109817
2356,0.27746947835738067,1.3318534961154274,0.0,63.263041065482795
2357,0.277623542476402,1.2770682953914492,0.0,63.298167684619656
2358,0.2777777777777778,1.2777777777777777,0.0,63.333333333333336
2359,0.27793218454697055,1.2784880489160644,0.0,63.31295163979989
2360,0.27808676307007785,1.279199110122358,0.0,63.23692992213571
2361,0.27824151363383415,1.279910962715637,0.0,63.27212020033389
2362,0.27839643652561247,1.2806236080178173,0.0,63.30734966592428
2363,0.2785515320334262,1.2813370473537604,0.0,63.231197771587745
2364,0.2787068004459309,1.2820512820512822,0.0,63.26644370122631
2365,0.2788622420524261,1.28276631344116,0.0,63.30172894590073
2366,0.27901785714285715,1.2834821428571428,0.0,63.33705357142857
2367,0.27917364600781686,1.2841987716359575,0.0,63.31658291457286
2368,0.27932960893854747,1.2849162011173185,0.0,63.29608938547486
2369,0.27948574622694244,1.285634432643935,0.0,63.33147009502515
2370,0.2796420581655481,1.2863534675615214,0.0,63.3668903803132
2371,0.27979854504756574,1.2870733072188025,0.0,63.4023503077784
2372,0.2799552071668533,1.2877939529675253,0.0,63.38185890257559
2373,0.2801120448179272,1.288515406162465,0.0,63.36134453781513
2374,0.2802690582959641,1.289237668161435,0.0,63.2847533632287
2375,0.28042624789680315,1.2899607403252944,0.0,63.26416152551879
2376,0.28058361391694725,1.2906846240179572,0.0,63.2996632996633
2377,0.2807411566535654,1.2914093206064008,0.0,63.33520494104436
2378,0.2808988764044944,1.2921348314606742,0.0,63.37078651685393
2379,0.2810567734682406,1.2928611579539067,0.0,63.35019673974143
2380,0.281214848143982,1.2935883014623173,0.0,63.32958380202475
2381,0.28137310073157007,1.2943162633652223,0.0,63.30894766460327
2382,0.28153153153153154,1.295045045045045,0.0,62.66891891891892
2383,0.28169014084507044,1.295774647887324,0.0,62.647887323943664
2384,0.2818489289740699,1.2965050732807215,0.0,62.40135287485908
2385,0.2820078962210942,1.2972363226170334,0.0,62.380146644106034
2386,0.28216704288939054,1.2979683972911964,0.0,62.35891647855531
2387,0.282326369282891,1.2987012987012987,0.0,62.33766233766234
2388,0.2824858757062147,1.2994350282485876,0.0,62.3728813559322
2389,0.2826455624646693,1.3001695873374788,0.0,62.351611079706046
2390,0.2828054298642534,1.3009049773755657,0.0,62.33031674208145
2391,0.2829654782116582,1.3016411997736277,0.0,62.30899830220713
2392,0.28312570781426954,1.3023782559456398,0.0,62.287655719139295
2393,0.28328611898017,1.3031161473087818,0.0,62.20963172804532
2394,0.2834467120181406,1.3038548752834467,0.0,62.188208616780045
2395,0.28360748723766305,1.3045944412932502,0.0,61.25921724333522
2396,0.28376844494892167,1.3053348467650396,0.0,61.180476730987515
2397,0.2839295854628052,1.306076093128904,0.0,61.21521862578081
2398,0.2840909090909091,1.3068181818181819,0.0,61.02272727272727
2399,0.28425241614553726,1.3075611142694712,0.0,61.0574189880614
2400,0.2844141069397042,1.3083048919226394,0.0,61.03526734926052
2401,0.28457598178713717,1.3090495162208309,0.0,61.01309049516221
2402,0.2847380410022779,1.3097949886104783,0.0,61.04783599088838
2403,0.2849002849002849,1.3105413105413106,0.0,61.02564102564103
2404,0.28506271379703535,1.3112884834663625,0.0,61.00342075256557
2405,0.2852253280091272,1.3120365088419852,0.0,61.03822019395322
2406,0.2853881278538813,1.312785388127854,0.0,61.073059360730596
2407,0.2855511136493432,1.313535122786979,0.0,61.10793832095945
2408,0.2857142857142857,1.3142857142857143,0.0,61.08571428571429
2409,0.2858776443682104,1.315037164093768,0.0,61.120640365923386
2410,0.28604118993135014,1.3157894736842106,0.0,61.098398169336384
2411,0.28620492272467085,1.316542644533486,0.0,59.93131081854608
2412,0.286368843069874,1.3172966781214204,0.0,59.90836197021764
2413,0.28653295128939826,1.3180515759312321,0.0,59.94269340974212
2414,0.286697247706422,1.261467889908257,0.0,59.919724770642205
2415,0.2868617326448652,1.2621916236374067,0.0,59.896729776247845
2416,0.2870264064293915,1.2629161882893227,0.0,59.931113662456944
2417,0.2871912693854107,1.263641585295807,0.0,59.73578403216542
2418,0.28735632183908044,1.264367816091954,0.0,59.770114942528735
2419,0.2875215641173088,1.2650948821161587,0.0,59.804485336400234
2420,0.28768699654775604,1.2658227848101267,0.0,59.838895281933254
2421,0.28785261945883706,1.266551525618883,0.0,59.87334484743811
2422,0.2880184331797235,1.2672811059907834,0.0,59.85023041474654
2423,0.2881844380403458,1.2680115273775217,0.0,59.82708933717579
2424,0.28835063437139563,1.2687427912341407,0.0,59.688581314878896
2425,0.28851702250432776,1.269474899019042,0.0,59.723023658395846
2426,0.28868360277136257,1.2702078521939955,0.0,59.699769053117784
2427,0.28885037550548814,1.270941652224148,0.0,59.32986712882727
2428,0.28901734104046245,1.2716763005780347,0.0,59.30635838150289
2429,0.2891844997108155,1.2724117987275883,0.0,59.34065934065934
2430,0.28935185185185186,1.2731481481481481,0.0,59.317129629629626
2431,0.2895193977996526,1.2738853503184713,0.0,59.35147654892878
2432,0.28968713789107764,1.2746234067207416,0.0,59.38586326767091
2433,0.2898550724637681,1.2753623188405796,0.0,59.42028985507246
2434,0.2900232018561485,1.2761020881670533,0.0,59.39675174013921
2435,0.2901915264074289,1.2768427161926872,0.0,59.199071387115495
2436,0.29036004645760743,1.2775842044134726,0.0,59.23344947735192
2437,0.2905287623474724,1.2783265543288787,0.0,59.26786751888437
2438,0.29069767441860467,1.2790697674418605,0.0,59.24418604651163
2439,0.29086678301337987,1.2798138452588714,0.0,59.27865037812682
2440,0.2910360884749709,1.280558789289872,0.0,59.25494761350407
2441,0.29120559114735,1.2813046010483402,0.0,58.99825276645311
2442,0.2913752913752914,1.2820512820512822,0.0,58.91608391608391
2443,0.2915451895043732,1.282798833819242,0.0,58.65889212827988
2444,0.29171528588098017,1.2835472578763127,0.0,58.69311551925321
2445,0.29188558085230587,1.284296555750146,0.0,58.66900175131349
2446,0.29205607476635514,1.2850467289719627,0.0,58.703271028037385
2447,0.29222676797194624,1.2857977790765633,0.0,58.73758036236119
2448,0.29239766081871343,1.286549707602339,0.0,58.71345029239766
2449,0.29256875365710944,1.2873025160912814,0.0,58.74780573434757
2450,0.2927400468384075,1.288056206088993,0.0,58.723653395784545
2451,0.29291154071470415,1.2888107791446983,0.0,58.758055067369654
2452,0.29308323563892147,1.2895662368112544,0.0,58.792497069167645
2453,0.2932551319648094,1.2903225806451613,0.0,58.7683284457478
2454,0.2934272300469484,1.2910798122065728,0.0,58.744131455399064
2455,0.29359953024075164,1.291837933059307,0.0,58.71990604815032
2456,0.2937720329024677,1.2925969447708578,0.0,58.63689776733255
2457,0.29394473838918284,1.2933568489124045,0.0,58.43621399176955
2458,0.29411764705882354,1.2941176470588236,0.0,58.470588235294116
2459,0.2942907592701589,1.2948793407886992,0.0,58.44614479105356
2460,0.2944640753828033,1.2956419316843346,0.0,58.48056537102474
2461,0.2946375957572186,1.296405421331762,0.0,58.45609899823217
2462,0.294811320754717,1.2971698113207548,0.0,58.490566037735846
2463,0.2949852507374631,1.2979351032448379,0.0,58.525073746312685
2464,0.29515938606847697,1.2987012987012987,0.0,58.44155844155844
2465,0.29533372711163614,1.299468399291199,0.0,58.3579444772593
2466,0.29550827423167847,1.3002364066193854,0.0,58.333333333333336
2467,0.29568302779420463,1.3010053222945004,0.0,58.30869308101715
2468,0.2958579881656805,1.301775147928994,0.0,58.28402366863905
2469,0.2960331557134399,1.3025458851391356,0.0,58.259325044404974
2470,0.2962085308056872,1.3033175355450237,0.0,58.2345971563981
2471,0.2963841138114997,1.3040901007705987,0.0,58.26911677534084
2472,0.29655990510083036,1.3048635824436536,0.0,58.18505338078292
2473,0.29673590504451036,1.3056379821958457,0.0,58.21958456973294
2474,0.29691211401425177,1.3064133016627077,0.0,58.2541567695962
2475,0.29708853238265004,1.3071895424836601,0.0,58.229352346999406
2476,0.2972651605231867,1.3079667063020215,0.0,58.14506539833531
2477,0.297441998810232,1.3087447947650208,0.0,58.120166567519334
2478,0.2976190476190476,1.3095238095238095,0.0,58.095238095238095
2479,0.29779630732578916,1.3103037522334724,0.0,58.129839189994044
2480,0.29797377830750893,1.3110846245530394,0.0,58.104886769964246
2481,0.2981514609421586,1.311866428145498,0.0,58.13953488372093
2482,0.29832935560859186,1.3126491646778042,0.0,58.17422434367542
2483,0.29850746268656714,1.3134328358208955,0.0,58.149253731343286
2484,0.2986857825567503,1.3142174432497014,0.0,58.12425328554361
2485,0.2988643156007173,1.315002988643156,0.0,58.15899581589958
2486,0.29904306220095694,1.3157894736842106,0.0,58.133971291866025
2487,0.2992220227408737,1.3165769000598444,0.0,58.16876122082585
2488,0.2994011976047904,1.3173652694610778,0.0,58.1437125748503
2489,0.2995805871779509,1.3181545835829838,0.0,58.11863391252247
2490,0.2997601918465228,1.3189448441247003,0.0,58.15347721822542
2491,0.29994001199760045,1.3197360527894422,0.0,58.12837432513497
2492,0.30012004801920766,1.3205282112845138,0.0,58.16326530612245
2493,0.3003003003003003,1.3213213213213213,0.0,58.1981981981982
2494,0.3004807692307692,1.3221153846153846,0.0,57.93269230769231
2495,0.30066145520144316,1.3229104028863499,0.0,57.96752856283825
2496,0.3008423586040915,1.3237063778580025,0.0,57.8820697954272
2497,0.30102347983142685,1.3245033112582782,0.0,57.916917519566525
2498,0.30120481927710846,1.3253012048192772,0.0,57.95180722891566
2499,0.3013863773357444,1.3261000602772754,0.0,57.986738999397225
2500,0.30156815440289503,1.3268998793727382,0.0,57.96139927623643
2501,0.30175015087507545,1.327700663850332,0.0,57.9963789981895
2502,0.30193236714975846,1.328502415458937,0.0,58.031400966183575
2503,0.3021148036253776,1.3293051359516617,0.0,57.94561933534743
2504,0.3022974607013301,1.3301088270858525,0.0,57.980652962515116
2505,0.3024803387779794,1.3309134906231095,0.0,58.015728977616455
2506,0.3026634382566586,1.3317191283292977,0.0,58.05084745762712
2507,0.30284675953967294,1.3325257419745609,0.0,58.086008479709264
2508,0.30303030303030304,1.3333333333333333,0.0,58.06060606060606
2509,0.30321406913280774,1.334141904184354,0.0,58.09581564584597
2510,0.30339805825242716,1.3349514563106797,0.0,57.76699029126213
2511,0.3035822707953855,1.3357619914996963,0.0,57.80206435944141
2512,0.3037667071688943,1.336573511543135,0.0,57.776427703523694
2513,0.303951367781155,1.337386018237082,0.0,57.4468085106383
2514,0.30413625304136255,1.338199513381995,0.0,57.481751824817515
2515,0.30432136335970783,1.3390139987827145,0.0,57.395009129640904
2516,0.30450669914738127,1.3398294762484775,0.0,57.369062119366625
2517,0.30469226081657524,1.340645947592931,0.0,57.40402193784278
2518,0.3048780487804878,1.3414634146341464,0.0,57.4390243902439
2519,0.3050640634533252,1.342281879194631,0.0,57.474069554606466
2520,0.3052503052503053,1.343101343101343,0.0,57.20390720390721
2521,0.30543677458766033,1.3439218081857056,0.0,57.23885155772755
2522,0.3056234718826406,1.3447432762836187,0.0,57.27383863080684
2523,0.3058103975535168,1.345565749235474,0.0,57.24770642201835
2524,0.30599755201958384,1.346389228886169,0.0,57.22154222766218
2525,0.3061849357011635,1.3472137170851195,0.0,57.13410900183711
2526,0.30637254901960786,1.3480392156862746,0.0,57.1078431372549
2527,0.30656039239730226,1.34886572654813,0.0,57.142857142857146
2528,0.3067484662576687,1.3496932515337423,0.0,57.17791411042945
2529,0.3069367710251688,1.350521792510743,0.0,57.21301411909147
2530,0.3071253071253071,1.3513513513513513,0.0,57.186732186732186
2531,0.3073140749846343,1.352181929932391,0.0,57.16041794714198
2532,0.3075030750307503,1.3530135301353015,0.0,57.134071340713405
2533,0.3076923076923077,1.353846153846154,0.0,56.738461538461536
2534,0.3078817733990148,1.354679802955665,0.0,56.77339901477833
2535,0.3080714725816389,1.3555144793592113,0.0,56.746765249537894
2536,0.3082614056720099,1.3563501849568433,0.0,56.72009864364981
2537,0.30845157310302285,1.3571869216533003,0.0,56.69339913633559
2538,0.30864197530864196,1.3580246913580247,0.0,56.666666666666664
2539,0.30883261272390367,1.358863495985176,0.0,56.63990117356393
2540,0.30902348578491967,1.3597033374536465,0.0,56.674907292954266
2541,0.30921459492888065,1.2987012987012987,0.0,56.70995670995671
2542,0.3094059405940594,1.2995049504950495,0.0,56.745049504950494
2543,0.30959752321981426,1.3003095975232197,0.0,56.71826625386997
2544,0.3097893432465923,1.3011152416356877,0.0,56.75340768277571
2545,0.30998140111593303,1.3019218846869187,0.0,56.72659640421575
2546,0.31017369727047145,1.3027295285359801,0.0,56.76178660049628
2547,0.31036623215394166,1.303538175046555,0.0,56.79702048417132
2548,0.3105590062111801,1.3043478260869565,0.0,56.83229813664596
2549,0.3107520198881293,1.3051584835301429,0.0,56.86761963952765
2550,0.31094527363184077,1.3059701492537314,0.0,56.840796019900495
2551,0.3111387678904792,1.3067828251400124,0.0,56.81393901680149
2552,0.31133250311332505,1.307596513075965,0.0,56.60024906600249
2553,0.3115264797507788,1.308411214953271,0.0,56.573208722741434
2554,0.3117206982543641,1.3092269326683292,0.0,56.60847880299252
2555,0.3119151590767311,1.3100436681222707,0.0,56.58140985651902
2556,0.3121098626716604,1.3108614232209739,0.0,56.554307116104866
2557,0.3123048094940662,1.311680199875078,0.0,56.5896314803248
2558,0.3125,1.3125,0.0,56.5
2559,0.31269543464665417,1.3133208255159474,0.0,56.53533458411507
2560,0.31289111389236546,1.3141426783479349,0.0,56.57071339173967
2561,0.31308703819661865,1.3149655604257984,0.0,56.54351909830933
2562,0.3132832080200501,1.3157894736842106,0.0,56.51629072681704
2563,0.31347962382445144,1.316614420062696,0.0,56.36363636363637
2564,0.3136762860727729,1.3174404015056462,0.0,56.33626097867001
2565,0.31387319522912743,1.3182674199623352,0.0,56.37162586315129
2566,0.314070351758794,1.3190954773869348,0.0,56.34422110552764
2567,0.3142677561282212,1.3199245757385292,0.0,56.31678189817725
2568,0.31446540880503143,1.320754716981132,0.0,56.289308176100626
2569,0.3146633102580239,1.3215859030837005,0.0,56.32473253618628
2570,0.3148614609571788,1.3224181360201512,0.0,56.36020151133501
2571,0.315059861373661,1.3232514177693762,0.0,56.332703213610586
2572,0.31525851197982346,1.3240857503152585,0.0,56.36822194199243
2573,0.31545741324921134,1.3249211356466877,0.0,56.34069400630915
2574,0.31565656565656564,1.3257575757575757,0.0,56.313131313131315
2575,0.3158559696778269,1.326595072646873,0.0,56.34870499052432
2576,0.31605562579013907,1.3274336283185841,0.0,56.257901390644754
2577,0.3162555344718533,1.3282732447817838,0.0,56.29348513598988
2578,0.31645569620253167,1.3291139240506329,0.0,56.265822784810126
2579,0.31665611146295125,1.3299556681443951,0.0,56.23812539582014
2580,0.31685678073510776,1.3307984790874525,0.0,56.27376425855513
2581,0.31705770450221943,1.3316423589093216,0.0,56.24603677869372
2582,0.31725888324873097,1.33248730964467,0.0,56.09137055837564
2583,0.31746031746031744,1.3333333333333333,0.0,56.12698412698413
2584,0.3176620076238882,1.3341804320203303,0.0,56.16264294790343
2585,0.3178639542275906,1.3350286077558804,0.0,56.19834710743802
2586,0.31806615776081426,1.3358778625954197,0.0,55.916030534351144
2587,0.31826861871419476,1.336728198599618,0.0,55.8879694462126
2588,0.3184713375796178,1.3375796178343948,0.0,55.031847133757964
2589,0.3186743148502231,1.338432122370937,0.0,55.003186743148504
2590,0.31887755102040816,1.3392857142857142,0.0,54.974489795918366
2591,0.3190810465858328,1.3401403956604978,0.0,55.00957243139757
2592,0.31928480204342274,1.3409961685823755,0.0,55.04469987228608
2593,0.3194888178913738,1.34185303514377,0.0,55.01597444089457
2594,0.319693094629156,1.3427109974424551,0.0,55.051150895140665
2595,0.3198976327575176,1.3435700575815739,0.0,55.02239283429303
2596,0.3201024327784891,1.3444302176696543,0.0,55.057618437900125
2597,0.3203074951953876,1.345291479820628,0.0,55.02882767456759
2598,0.32051282051282054,1.3461538461538463,0.0,55.06410256410256
2599,0.3207184092366902,1.3470173187940988,0.0,55.09942270686337
2600,0.3209242618741977,1.3478818998716302,0.0,55.070603337612326
2601,0.32113037893384716,1.348747591522158,0.0,55.0417469492614
2602,0.1928020565552699,1.3496143958868894,0.0,55.012853470437015
2603,0.19292604501607716,1.3504823151125402,0.0,54.98392282958199
2604,0.19305019305019305,1.3513513513513513,0.0,54.95495495495496
2605,0.1931745009658725,1.3522215067611076,0.0,54.9903412749517
2606,0.19329896907216496,1.3530927835051547,0.0,55.02577319587629
2607,0.19342359767891681,1.3539651837524178,0.0,55.06125080593166
2608,0.1935483870967742,1.3548387096774193,0.0,55.03225806451613
2609,0.19367333763718528,1.355713363460297,0.0,55.00322788896062
2610,0.1937984496124031,1.3565891472868217,0.0,55.03875968992248
2611,0.19392372333548805,1.3574660633484164,0.0,55.07433742727861
2612,0.19404915912031048,1.3583441138421732,0.0,55.10996119016818
2613,0.1941747572815534,1.3592233009708738,0.0,55.016181229773466
2614,0.19430051813471502,1.3601036269430051,0.0,54.987046632124354
2615,0.19442644199611148,1.3609850939727803,0.0,54.957874270900845
2616,0.19455252918287938,1.3618677042801557,0.0,54.9935149156939
2617,0.1946787800129786,1.3627514600908501,0.0,55.02920181700195
2618,0.19480519480519481,1.3636363636363635,0.0,55.064935064935064
2619,0.1949317738791423,1.364522417153996,0.0,55.10071474983756
2620,0.19505851755526657,1.365409622886866,0.0,55.07152145643693
2621,0.1951854261548471,1.3662979830839297,0.0,55.042290175666885
2622,0.1953125,1.3671875,0.0,55.078125
2623,0.19543973941368079,1.3680781758957654,0.0,54.98371335504886
2624,0.19556714471968709,1.3689700130378097,0.0,54.95436766623207
2625,0.19569471624266144,1.36986301369863,0.0,54.92498369210698
2626,0.195822454308094,1.370757180156658,0.0,54.89556135770235
2627,0.1959503592423253,1.371652514696277,0.0,54.93141737426519
2628,0.19607843137254902,1.3725490196078431,0.0,54.967320261437905
2629,0.1962066710268149,1.3734466971877044,0.0,55.00327011118378
2630,0.19633507853403143,1.37434554973822,0.0,55.039267015706805
2631,0.19646365422396855,1.37524557956778,0.0,55.075311067452525
2632,0.1965923984272608,1.3761467889908257,0.0,55.04587155963303
2633,0.19672131147540983,1.3770491803278688,0.0,54.885245901639344
2634,0.1968503937007874,1.3779527559055118,0.0,54.79002624671916
2635,0.1969796454366382,1.3788575180564675,0.0,54.82600131319764
2636,0.19710906701708278,1.3797634691195795,0.0,54.862023653088045
2637,0.19723865877712032,1.3806706114398422,0.0,54.89809335963182
2638,0.19736842105263158,1.381578947368421,0.0,54.86842105263158
2639,0.19749835418038184,1.3824884792626728,0.0,54.83870967741935
2640,0.1976284584980237,1.383399209486166,0.0,54.87483530961792
2641,0.19775873434410018,1.3843111404087014,0.0,54.779169413315756
2642,0.19788918205804748,1.3852242744063326,0.0,54.68337730870712
2643,0.19801980198019803,1.386138613861386,0.0,54.71947194719472
2644,0.19815059445178335,1.3870541611624836,0.0,54.623513870541615
2645,0.1982815598149372,1.3879709187045606,0.0,54.65961665565102
2646,0.1984126984126984,1.3888888888888888,0.0,54.695767195767196
2647,0.1985440105890139,1.3898080741230974,0.0,54.665784248841824
2648,0.1986754966887417,1.390728476821192,0.0,54.63576158940398
2649,0.1988071570576541,1.3916500994035785,0.0,54.67196819085487
2650,0.1989389920424403,1.3925729442970822,0.0,54.641909814323604
2651,0.19907100199071,1.39349701393497,0.0,54.61181154611811
2652,0.199203187250996,1.3944223107569722,0.0,54.64807436918991
2653,0.19933554817275748,1.3953488372093024,0.0,54.01993355481728
2654,0.19946808510638298,1.3962765957446808,0.0,53.98936170212766
2655,0.1996007984031936,1.3972055888223553,0.0,53.95874916833001
2656,0.19973368841544606,1.3981358189081226,0.0,53.92809587217044
2657,0.19986675549633579,1.3990672884743505,0.0,53.96402398401066
2658,0.2,1.4,0.0,53.93333333333333
2659,0.200133422281521,1.400933955970647,0.0,53.90260173448966
2660,0.20026702269692923,1.4018691588785046,0.0,53.871829105473964
2661,0.20040080160320642,1.402805611222445,0.0,53.90781563126252
2662,0.20053475935828877,1.4037433155080214,0.0,53.94385026737968
2663,0.20066889632107024,1.4046822742474916,0.0,53.64548494983278
2664,0.20080321285140562,1.4056224899598393,0.0,53.6144578313253
